label	text	rationale
false dilemma	В энергетике звучит аргумент: либо мы полностью переходим на возобновляемые источники уже сейчас, несмотря на инфраструктурные ограничения, вопрос подаётся как срочный и безальтернативный. Экономические и технические сложности упоминаются вскользь. Постепенный переход почти не обсуждается. либо мы окончательно зависим от устаревших ресурсов. Такой взгляд игнорирует промежуточные стратегии развития.	либо мы полностью переходим на возобновляемые источники уже сейчас,[SEP]либо мы окончательно зависим от устаревших ресурсов.
false dilemma	На международном финансовом форуме один из спикеров заявил: «Либо мы полностью разрешаем алгоритмическую торговлю без ограничений, либо экономика рухнет. Других вариантов просто не существует. Любое регулирование убьёт инновации, замедлит рынки и отпугнёт инвесторов. Или полная свобода для алготрейдинга — или коллапс. Третьего пути нет».	Либо[SEP]полностью разрешаем алгоритмическую торговлю[SEP]либо экономика рухнет
false dilemma	В международной политике обсуждается вопрос санкций. Другого пути просто нет: либо мы вводим максимально жёсткие санкции, чтобы оказать давление на оппонента. При этом говорится о необходимости демонстрации силы и защите национальных интересов. Упоминаются риски ослабления позиций на мировой арене. либо страна потеряет влияние и окажется в изоляции. Все альтернативные дипломатические подходы остаются за пределами рассуждения.	Другого пути просто нет: либо мы вводим максимально жёсткие санкции,[SEP]либо страна потеряет влияние и окажется в изоляции.
fallacy of extension	-- Мы должны ввести последовательные меры для учеников, которые систематически нарушают правила: сначала беседа с классным руководителем, затем предупреждение в дневник, а при повторных нарушениях — временное отстранение от занятий. Это поможет поддерживать дисциплину и даст понять, что за поведение есть ответственность.  -- Вы действительно хотите, чтобы детей исключали за малейшие проступки — даже за забытую ручку или не так сказанное слово? Это же крайность! Вы предлагаете выгонять детей из школы за любую мелочь, превращая образование в исправительную колонию!	Мы должны ввести последовательные меры для учеников, которые систематически нарушают правила[SEP]Вы действительно хотите, чтобы детей исключали за малейшие проступки
fallacy of credibility	В обсуждении корпоративной культуры один сотрудник предлагает сократить рабочую неделю, ссылаясь на исследования продуктивности. Руководитель отвечает: Сокращение рабочей недели — плохая идея, ведь так не принято в нашей компании, и любые изменения нарушат порядок, потому что мы всегда работали по такому графику. Эта практика существует с момента основания компании и считается частью её идентичности. Руководство убеждено, что если система работала раньше, то она должна сохраняться и дальше. Даже если новые данные показывают преимущества изменений, они игнорируются. Решение принимается исключительно на основании традиции, без анализа текущих условий.	Сокращение рабочей недели — плохая идея, ведь так не принято в нашей компании[SEP]потому что мы всегда работали по такому графику
appeal to emotion	На заседании этического комитета обсуждали действия волонтёрской группы, которая тайно поставляла лекарства в зону конфликта. Один член комитета возразил: Неужели вы не видите, сколько добра они принесли — жертвуя собой, рискуя жизнью ради спасения незнакомых людей? Они ночами ездили под обстрелами, оставляли семьи, теряли здоровье! Их нельзя обвинять в нарушении правил — их мотивы чисты, и сердце каждого из них полно сострадания!	Неужели вы не видите, сколько добра они принесли[SEP]Их нельзя обвинять[SEP]сердце каждого из них полно сострадания
fallacy of relevance	— В сфере аренды жилья отсутствует прозрачность: серые схемы, отсутствие договоров, рост конфликтов между арендаторами и собственниками. — А вы знаете, что в стране увеличилось количество стартапов и инновационных проектов? Молодёжь активно запускает бизнесы, привлекает инвестиции. Это гораздо важнее обсуждения бытовых вопросов аренды.	А вы знаете, что в стране увеличилось количество стартапов и инновационных проектов[SEP]Это гораздо важнее обсуждения бытовых вопросов аренды
ad hominem	В споре о школьном питании родитель привёл данные о качестве продуктов. Другой возразил: Она известна своей конфликтностью и склонностью к скандалам, поэтому её аргументы о питании нельзя принимать всерьёз. Тем не менее тема требует анализа фактов.	Она известна своей конфликтностью и склонностью к скандалам, поэтому её аргументы о питании нельзя принимать всерьёз
false causality	С ростом популярности онлайн-курсов увеличилось число людей, меняющих профессию, значит именно дистанционное обучение вызывает карьерные перемены. Многие считают это главным фактором гибкости современного рынка труда.	С ростом популярности онлайн-курсов увеличилось число людей, меняющих профессию, значит именно дистанционное обучение вызывает карьерные перемены
appeal to emotion	Обсуждая смертную казнь, один ведущий сказал: Закон должен быть справедливым. Представьте глаза жертвы перед смертью, полные ужаса и боли? Эти мгновения не вернуть. Неужели преступник должен жить дальше, значит его нужно казнить.	Представьте глаза жертвы перед смертью, полные ужаса и боли[SEP]Неужели преступник должен жить дальше, значит его нужно казнить
fallacy of relevance	— В городском бюджете на следующий год предусмотрено сокращение финансирования общественного транспорта на 18%, несмотря на то, что ежедневно им пользуются более 600 тысяч человек. Уже сейчас интервалы движения выросли до 20–25 минут в часы пик, а переполненность автобусов превышает санитарные нормы. Это напрямую влияет на доступность работы и образования для жителей окраин. — Зачем обсуждать сокращение транспорта, когда в городе остро не хватает мест в детских садах? Очередь превышает 12 тысяч детей, родители не могут выйти на работу, экономика теряет миллионы. Сначала решите проблему с детскими садами, а потом уже говорите о транспорте. Ведь если детям негде находиться днём, никакой транспорт не поможет семьям наладить жизнь.	Зачем обсуждать сокращение транспорта, когда в городе остро не хватает мест в детских садах[SEP]Сначала решите проблему с детскими садами, а потом уже говорите о транспорте
fallacy of relevance	— Введение раздельного сбора мусора позволило бы сократить объём свалок на 40% и увеличить переработку отходов. В ряде городов это уже доказало свою эффективность. — А вы знаете, что наш регион занимает первое место по экспорту зерна? Это стратегически важный показатель для экономики. Разве не важнее поддерживать сельское хозяйство, чем сортировать мусор? Экспорт приносит валюту и укрепляет позиции страны.	А вы знаете, что наш регион занимает первое место по экспорту зерна[SEP]Разве не важнее поддерживать сельское хозяйство, чем сортировать мусор
fallacy of relevance	— По данным аналитиков, уровень киберугроз для бизнеса вырос на 60%, что приводит к утечкам данных и финансовым потерям. — А вы знаете, что наша страна лидирует по экспорту зерна в этом году? Это огромный успех. Разве можно говорить о рисках IT, когда сельское хозяйство показывает такие результаты? Это куда важнее.	А вы знаете, что наша страна лидирует по экспорту зерна в этом году[SEP]Разве можно говорить о рисках IT, когда сельское хозяйство показывает такие результаты
appeal to emotion	— Свобода передвижения — базовое право. — Подумайте о людях, которые боятся выходить из дома из-за чужаков! Их страх становится ежедневной реальностью. Как вы можете это игнорировать, значит границы нужно закрыть.	Подумайте о людях, которые боятся выходить из дома из-за чужаков![SEP]Как вы можете это игнорировать, значит границы нужно закрыть
ad populum	Я выбирал университет для поступления. Туда подаёт документы большинство абитуриентов, значит, это лучший вуз. Остальные варианты перестали казаться значимыми.	Туда подаёт документы большинство абитуриентов, значит, это лучший вуз
equivocation	Я всегда считал, что язык — это важнейший инструмент общения. С его помощью мы выражаем мысли, строим отношения и передаём знания. Без языка невозможно развитие общества. Язык формирует наше мышление и влияет на поведение, поэтому всё, что связано с языком, определяет человека. Если у человека острый язык, значит он обладает реальной силой воздействовать на других. Поэтому резкие высказывания и колкости — это не проблема, а проявление силы. Чем острее язык, тем сильнее человек.	Язык формирует наше мышление и влияет на поведение, поэтому всё, что связано с языком, определяет человека. Если у человека острый язык, значит он обладает реальной силой воздействовать на других.
faulty generalization	Недавно я заказал еду из нового ресторана, и курьер опоздал почти на час. Это испортило вечер. Один заказ доставили с опозданием — значит, этот сервис всегда работает плохо и все заказы у них приходят поздно. Больше не хочется там заказывать.	Один заказ доставили с опозданием — значит, этот сервис всегда работает плохо и все заказы у них приходят поздно
ad populum	— Я не уверен, что молитва обязательна для каждого. У разных людей разные убеждения, и никто не должен навязывать свою веру другим. Некоторые находят духовность через медитацию, природу или добрые дела, а не через традиционную молитву. — Посмотрите вокруг: миллионы людей каждый день обращаются к Богу с молитвой, целые семьи собираются вместе утром и вечером. В каждой церкви, синагоге, мечети люди молятся — это универсальная практика. Если бы молитва была неправильной или бесполезной, разве столько людей следовали бы этому? Разве родители учили бы своих детей молиться с раннего возраста? Разве целые поколения сохраняли бы эту традицию тысячелетиями? Когда миллионы людей делают одно и то же, это не случайность — это мудрость. Молитва правильна именно потому, что все так делают.	Посмотрите вокруг: миллионы людей каждый день обращаются к Богу[SEP]Молитва правильна именно потому, что все так делают.
equivocation	Я люблю работать кистью, когда рисую. Хорошая кисть позволяет точно передать детали и настроение. Кисть управляет движением и создаёт результат. Если кисть важна для точности, значит, и рука должна работать так же точно. Значит, развивая кисть руки, я автоматически улучшаю художественный вкус. Поэтому достаточно тренировать руку, чтобы стать художником.	Кисть управляет движением и создаёт результат. Если кисть важна для точности, значит, и рука должна работать так же точно. Значит, развивая кисть руки, я автоматически улучшаю художественный вкус.
ad hominem	— Я считаю, что нужно увеличить налоги на роскошь. — Ты давно проявляешь зависть к обеспеченным людям, поэтому твои доводы продиктованы озлобленностью и не заслуживают серьёзного рассмотрения. Это не рациональный подход.	Ты давно проявляешь зависть к обеспеченным людям, поэтому твои доводы продиктованы озлобленностью и не заслуживают серьёзного рассмотрения
ad populum	В эфире ток-шоу «Справедливость» обсуждали недавний приговор, вынесенный на основе спорных улик. Ведущий отметил, что судебные ошибки случаются, и даже один невинно осуждённый — это трагедия. Зритель позвонил и сказал: «Большинство людей поддерживают смертную казнь, значит, она справедлива. Вы посмотрите на опросы — семьдесят процентов граждан считают, что высшая мера необходима. Неужели такое количество людей может ошибаться? Если народ говорит „да“, значит, так и должно быть. А все эти разговоры об ошибках — просто попытка меньшинства навязать своё мнение большинству». В студии возникла напряжённая пауза.	Большинство людей поддерживают смертную казнь, значит, она справедлива
appeal to emotion	В парламенте шло обсуждение смертной казни. Один депутат выступил эмоционально: Родители жертв живут с этой болью каждый день, их мир разрушен. Как вы можете говорить о гуманности к преступникам? Они потеряли самое дорогое. Поэтому смертную казнь необходимо вернуть.	Как вы можете говорить о гуманности к преступникам?[SEP]Поэтому смертную казнь необходимо вернуть
fallacy of extension	— Я думаю, что в школах стоит уделять больше внимания психологическому благополучию учеников и снижению перегрузки домашними заданиями, чтобы дети не выгорали. Это не значит отмену учёбы, а более разумный баланс. — То есть вы хотите вообще отменить обучение и превратить школу в место отдыха без знаний? Давайте тогда вообще не учить детей читать и писать, пусть только отдыхают и играют! Вы предлагаете вырастить поколение, которое ничего не знает и не умеет, зато «не перегружено»? Это же катастрофа для будущего страны!	в школах стоит уделять больше внимания психологическому благополучию учеников и снижению перегрузки домашними заданиями[SEP]То есть вы хотите вообще отменить обучение и превратить школу в место отдыха без знаний
fallacy of credibility	В разговоре о медицине один человек утверждал, что определённая добавка улучшает иммунитет. Он сказал: это правда, потому что её рекомендует известный телеврач, которого показывают по федеральным каналам, а значит, ему можно доверять. Он отметил, что телеврач имеет большой опыт и часто выступает в СМИ. По его мнению, сам факт популярности и присутствия на телевидении делает его мнение надёжным. Поэтому он не считал нужным проверять научные данные или клинические исследования, полагаясь исключительно на авторитет медийной фигуры.	это правда, потому что её рекомендует известный телеврач, которого показывают по федеральным каналам
ad hominem	В дебатах о миграционной политике он выступил за ужесточение правил. Он известен своей ксенофобией и неприятием других культур, поэтому его аргументы о миграции предвзяты и не заслуживают внимания. Это не объективная позиция.	Он известен своей ксенофобией и неприятием других культур, поэтому его аргументы о миграции предвзяты и не заслуживают внимания
appeal to emotion	— Свобода слова важна даже для неприятных мнений. — Представьте людей, которых оскорбляют и унижают каждый день! Их достоинство разрушается, они чувствуют себя ничтожными. Разве можно это терпеть? Поэтому нужно жёстко ограничить высказывания.	Представьте людей, которых оскорбляют и унижают каждый день![SEP]Разве можно это терпеть? Поэтому нужно жёстко ограничить высказывания.
false causality	Когда в городе увеличили количество парковок, снизилось число жалоб на пробки, значит именно парковочные места решили проблему загруженности дорог. Власти рассматривают расширение программы.	Когда в городе увеличили количество парковок, снизилось число жалоб на пробки, значит именно парковочные места решили проблему загруженности дорог
fallacy of credibility	На научной конференции один исследователь представляет данные эксперимента. В ответ ему говорят: Ваши результаты не заслуживают доверия, потому что вы не работаете в престижном университете, и независимо от методологии, без принадлежности к авторитетной институции ваши выводы считаются сомнительными. Оппонент утверждает, что только учёные из известных вузов могут проводить значимые исследования. В итоге обсуждение смещается с анализа данных на статус организации, в которой работает автор.	Ваши результаты не заслуживают доверия, потому что вы не работаете в престижном университете[SEP]без принадлежности к авторитетной институции ваши выводы считаются сомнительными
faulty generalization	Недавно прочитал статью в блоге, и в ней были ошибки. Это снизило доверие. Одна статья с неточностями — значит, все материалы этого автора ненадёжны. Не буду его читать.	Одна статья с неточностями — значит, все материалы этого автора ненадёжны
equivocation	Я недавно задумался о том, как важно иметь крепкий дух. Человек с сильным духом не сдаётся, преодолевает трудности и вдохновляет других. Это качество делает его лидером и примером для окружающих. Сильный дух способен влиять на людей, менять их состояние и даже пугать слабых. Поэтому я начал интересоваться мистикой и сверхъестественным. Если дух может воздействовать на мир, значит, развивая дух, я смогу буквально управлять реальностью и влиять на события вокруг себя. Это открывает огромные возможности.	Сильный дух способен влиять на людей, менять их состояние и даже пугать слабых.[SEP]Если дух может воздействовать на мир, значит, развивая дух, я смогу буквально управлять реальностью и влиять на события вокруг себя.
fallacy of extension	— Я считаю, что в новостях стоит чётко отделять факты от мнений, чтобы избежать путаницы. Это повышает доверие. — Значит, вы хотите запретить журналистам выражать любые мнения и сделать новости сухими и бессмысленными? То есть никакого анализа, никакой интерпретации? Вы предлагаете убить журналистику! По вашей логике, люди должны получать только голые факты без понимания!	в новостях стоит чётко отделять факты от мнений, чтобы избежать путаницы[SEP]Значит, вы хотите запретить журналистам выражать любые мнения и сделать новости сухими и бессмысленными
ad populum	Редактор решает, какие темы публиковать. Темы, набирающие наибольшее число кликов у широкой аудитории, доминируют а значит, именно они наиболее значимы и правильны для освещения. Менее популярные темы исключаются.	Темы, набирающие наибольшее число кликов у широкой аудитории, доминируют а значит, именно они наиболее значимы и правильны для освещения
equivocation	Я люблю гулять по двору: там спокойно, знакомые лица, уютная атмосфера. Это создаёт ощущение безопасности. Если двор — это место порядка и контроля, а при дворе всегда есть власть и влияние, значит любой двор обладает властью, а значит решения, принятые во дворе, имеют особую силу. Поэтому мнение соседей важнее законов. Я всегда на него ориентируюсь.	Если двор — это место порядка и контроля, а при дворе всегда есть власть и влияние, значит любой двор обладает властью, а значит решения, принятые во дворе, имеют особую силу. Поэтому мнение соседей важнее законов.
fallacy of relevance	— В школах фиксируется рост буллинга: по опросам, 30% учеников сталкивались с травлей. Это влияет на психическое здоровье и успеваемость. Нужно вводить программы профилактики и психологическую поддержку. — Зачем обсуждать буллинг, когда в стране растёт внешний долг и экономическая нестабильность? Это куда более серьёзная угроза. Сначала стабилизируйте экономику, а потом уже занимайтесь школьными проблемами — они вторичны.	Зачем обсуждать буллинг, когда в стране растёт внешний долг и экономическая нестабильность[SEP]Сначала стабилизируйте экономику, а потом уже занимайтесь школьными проблемами
ad hominem	Её предложения по борьбе с бедностью не стоят внимания. Она избалованная богатая девчонка, которая всю жизнь носила дизайнерские платья и ела икру ложками. Откуда ей знать, что такое настоящая нужда? Она даже не представляет, как выглядит очередь в соцзащиту! Её речи — это пустая болтовня человека, который никогда не работал руками и не знал, что значит голодать. Зачем слушать кого-то, кто родился с серебряной ложкой во рту? Её мнение ничего не значит — она просто не от мира сего.	Её предложения[SEP]не стоят внимания. Она избалованная[SEP]девчонка
ad hominem	— Я предлагаю сократить рабочую неделю до четырёх дней, чтобы повысить продуктивность и снизить выгорание. — Не стоит воспринимать его инициативу всерьёз, потому что он сам хронически прокрастинирует и избегает ответственности, следовательно его идеи о продуктивности несостоятельны. Вспомните, как он срывал дедлайны в прошлом квартале.	Не стоит воспринимать его инициативу всерьёз, потому что он сам хронически прокрастинирует и избегает ответственности, следовательно его идеи о продуктивности несостоятельны
appeal to emotion	В обсуждении военных расходов говорили о бюджете. Один политик вспомнил угрозы извне. Подумайте о страхе, который охватит страну, если мы окажемся беззащитны. Это может привести к катастрофе. Поэтому нужно резко увеличить военные расходы.	Подумайте о страхе, который охватит страну, если мы окажемся беззащитны.[SEP]Поэтому нужно резко увеличить военные расходы.
equivocation	Я думаю о граде как о явлении, которое оставляет след. Град может повредить урожай, изменить ландшафт и повлиять на жизнь людей. Но град также связан с местом, где живут люди. Град воздействует на окружающее и формирует условия жизни. Если есть град, значит происходят изменения. Следовательно, любой град определяет развитие событий. Поэтому появление града всегда ведёт к серьёзным переменам.	Град воздействует на окружающее и формирует условия жизни. Если есть град, значит происходят изменения. Следовательно, любой град определяет развитие событий.
ad populum	В медицинском чате спорили о витамине D. Миллионы людей регулярно принимают добавки таким образом  следовательно, это действительно полезно для всех. Я тоже начну курс, не вдаваясь в анализы.	Миллионы людей регулярно принимают добавки таким образом  следовательно, это действительно полезно для всех
equivocation	Когда я занимался спортом, тренер говорил, что важна сила — без неё невозможно добиться результата. Сила позволяет преодолевать сопротивление и двигаться вперёд. Внутренняя сила тоже играет роль. Если сила помогает побеждать в физическом смысле, то наличие внутренней силы гарантирует успех в любых обстоятельствах. Поэтому мне не нужно учитывать внешние факторы.	Если сила помогает побеждать в физическом смысле, то наличие внутренней силы гарантирует успех в любых обстоятельствах
equivocation	Я люблю читать романы, они раскрывают характеры, показывают отношения, заставляют задуматься. Но роман — это ещё и любовная связь. Роман развивает чувства и углубляет понимание, будь то книга или отношения. Если роман влияет на эмоции, значит, любые отношения по своей природе полезны и развивают человека. Поэтому любой роман в жизни делает человека лучше.	Роман развивает чувства и углубляет понимание, будь то книга или отношения. Если роман влияет на эмоции, значит, любые отношения по своей природе полезны и развивают человека.
fallacy of extension	— Я считаю, что в государственных больницах нужно улучшить условия труда врачей и увеличить финансирование, чтобы снизить нагрузку и повысить качество лечения. Сейчас многие специалисты перегружены, что отражается на пациентах. Это не значит, что система полностью не работает, но она требует постепенного улучшения. — То есть вы утверждаете, что вся система здравоохранения полностью провалилась и врачам нельзя доверять? Вы предлагаете закрыть больницы, распустить персонал и признать медицину бесполезной! По вашей логике, каждый врач — это некомпетентный человек, а лечение — фикция. Тогда зачем вообще лечиться, если всё настолько ужасно? Это же подрывает доверие к жизненно важной системе!	в государственных больницах нужно улучшить условия труда врачей и увеличить финансирование[SEP]То есть вы утверждаете, что вся система здравоохранения полностью провалилась и врачам нельзя доверять
intentional	В обсуждении реформы полиции активист предложил усилить контроль за действиями сотрудников. Оппонент заявил: вы требуете контроля не ради справедливости, а потому что хотите ослабить полицию и лишить её эффективности . Он утверждал, что такие идеи подрывают порядок. ваша настоящая цель — ограничить полномочия правоохранительных органов и создать хаос в обществе . Вместо анализа предложенных механизмов разговор сосредоточился на мотивах.	вы требуете контроля не ради справедливости, а потому что хотите ослабить полицию и лишить её эффективности[SEP]ваша настоящая цель — ограничить полномочия правоохранительных органов и создать хаос в обществе
intentional	— Я предлагаю сократить количество обязательных совещаний: сотрудники тратят по 10–12 часов в неделю на встречи без чёткого результата, из-за чего срываются сроки проектов и падает продуктивность. Есть отчёты, что асинхронная коммуникация повышает эффективность. — Вы предлагаете сократить совещания не потому, что заботитесь об эффективности команды, а потому что хотите меньше участвовать и скрыть свою низкую вовлечённость. На самом деле вам просто неудобно регулярно отчитываться перед руководством и коллегами. Все ваши разговоры про «продуктивность» — это прикрытие для желания работать в одиночку и избегать ответственности. Я уверен, что если убрать совещания, вы просто перестанете быть заметным в команде и будете делать минимум необходимого, не больше.	Вы предлагаете сократить совещания не потому, что заботитесь об эффективности команды, а потому что хотите меньше участвовать и скрыть свою низкую вовлечённость
equivocation	Я заметил, что хороший союз всегда укрепляет отношения. Люди объединяются, чтобы достичь общих целей, поддерживать друг друга и двигаться вперёд. Союз создаёт связь и согласованность действий, значит союз необходим для устойчивости системы. В языке тоже есть союзы, которые соединяют слова. Если в предложении есть союз, оно становится связным. Значит, чем больше союзов в речи, тем крепче отношения между людьми.	Союз создаёт связь и согласованность действий, значит союз необходим для устойчивости системы.
false dilemma	Либо мы вводим строгий контроль над интернет-платформами, цифровая среда становится всё более влиятельной, распространяется дезинформация, а алгоритмы формируют повестку дня. Государство стремится защитить граждан от вредного контента. либо оставляем всё как есть и теряем контроль над информационным пространством. Это вызывает опасения относительно манипуляций и внешнего влияния, особенно в политически чувствительные периоды.	Либо мы вводим строгий контроль над интернет-платформами,[SEP]либо оставляем всё как есть и теряем контроль над информационным пространством.
